edad,ingreso,gasto,ahorros,compra
36,1845.29,1633.09,212.2,832.23
52,504.97,200.0,304.97,137.75
28,1073.49,624.53,448.96,242.86
18,722.67,586.22,136.45,233.3
31,807.45,807.45,0.0,219.63
27,5607.53,3629.58,1977.95,1919.0
40,3773.82,2526.39,1247.43,649.98
18,2039.6,1904.83,134.77,897.4
18,1426.75,992.98,433.77,373.75
56,2427.81,2193.46,234.35,1185.59
37,329.6,329.6,0.0,81.87
42,248.06,248.06,0.0,183.81
44,2725.88,2134.67,591.21,590.2
33,4553.55,3691.19,862.36,1133.62
23,2580.65,2174.59,406.06,393.4
46,2103.25,1476.57,626.68,379.99
26,10811.41,8483.78,2327.63,1896.62
31,1759.91,1541.06,218.85,480.01
42,930.93,930.93,0.0,203.2
18,751.99,685.98,66.01,412.14
28,1950.34,1138.26,812.08,365.92
50,1334.02,603.55,730.47,183.59
26,1218.71,494.49,724.22,102.28
18,1345.24,1345.24,0.0,762.06
33,2094.72,1220.08,874.64,516.48
28,1746.25,1331.79,414.46,454.26
26,974.6,899.87,74.73,486.23
60,849.87,604.38,245.49,62.91
52,1944.16,1924.98,19.18,550.87
28,667.67,633.22,34.45,161.56
39,708.26,708.26,0.0,456.41
28,1989.6,1108.45,881.15,325.39
45,2266.11,1927.64,338.47,1009.62
18,202.28,202.28,0.0,78.56
55,2341.37,1967.36,374.01,510.62
18,900.44,484.52,415.92,218.05
42,1405.6,1405.6,0.0,343.85
18,2837.93,2084.63,753.3,493.56
18,1835.3,1267.36,567.94,526.32
28,763.56,322.49,441.07,16.56
29,674.61,258.76,415.85,63.39
21,4846.28,3260.94,1585.34,1186.07
58,807.04,807.04,0.0,235.73
55,885.22,837.97,47.25,314.98
31,550.83,507.05,43.78,236.44
30,4193.87,2982.15,1211.72,1714.5
39,381.72,200.0,181.72,104.79
18,817.27,642.45,174.82,220.33
25,970.07,742.4,227.67,143.86
27,1026.46,1026.46,0.0,326.48
23,831.15,471.11,360.04,219.2
43,637.85,637.85,0.0,276.47
42,1096.83,1096.83,0.0,589.6
33,8303.06,6813.06,1490.0,3357.16
18,226.4,200.0,26.4,58.12
69,745.71,450.99,294.72,65.21
23,1821.11,1821.11,0.0,1062.0
39,636.66,337.46,299.2,219.12
50,312.39,312.39,0.0,11.16
18,5281.39,3027.76,2253.63,1610.62
28,3795.49,2114.16,1681.33,1013.44
50,824.91,824.91,0.0,298.98
42,1371.19,1371.19,0.0,536.12
44,6373.88,4664.05,1709.83,1558.21
57,2111.97,1345.66,766.31,368.62
18,2720.64,2121.31,599.33,636.18
38,1074.86,506.84,568.02,169.56
27,2608.17,2471.84,136.33,1308.53
20,1075.78,1024.3,51.48,393.86
51,779.96,779.96,0.0,417.49
18,6160.86,4082.15,2078.71,1068.34
21,1073.6,551.9,521.7,168.6
51,2572.95,2125.23,447.72,898.93
53,2599.47,2325.44,274.03,601.29
54,1445.23,804.06,641.17,190.9
35,1172.99,772.44,400.55,393.89
39,437.92,246.75,191.17,166.74
29,684.33,597.02,87.31,254.83
24,1266.08,716.38,549.7,181.45
25,1554.15,1028.29,525.86,440.3
45,5715.41,3262.87,2452.54,752.95
33,2204.26,1498.06,706.2,501.34
18,2180.33,1462.96,717.37,386.68
18,1396.37,1015.19,381.18,340.82
33,2269.83,1682.23,587.6,562.93
22,127.81,127.81,0.0,0.0
42,886.43,886.43,0.0,247.2
33,1409.03,945.85,463.18,472.77
44,1552.44,1343.85,208.59,654.27
41,2423.53,1913.56,509.97,635.87
40,1463.97,795.88,668.09,470.69
22,1347.08,836.61,510.47,449.43
52,1245.62,1121.34,124.28,533.83
36,1266.17,497.88,768.29,217.62
27,3200.94,2545.97,654.97,622.15
36,1213.95,726.15,487.8,269.03
48,898.59,589.13,309.46,185.03
18,1519.17,1519.17,0.0,820.32
43,8527.12,6501.51,2025.61,2412.72
18,8581.1,8223.97,357.13,4397.82
35,652.4,486.69,165.71,247.84
42,1410.58,1410.58,0.0,451.19
34,2478.79,1269.46,1209.33,378.29
32,2292.47,1482.9,809.57,348.95
32,315.58,233.39,82.19,134.7
57,676.84,200.0,476.84,19.45
30,669.49,200.0,469.49,101.43
18,1801.28,1801.28,0.0,684.71
51,2837.63,1994.35,843.28,941.39
22,1011.99,811.64,200.35,342.11
31,1904.51,1904.51,0.0,791.49
27,1332.02,664.15,667.87,301.09
18,2672.16,2135.49,536.67,440.94
29,388.46,388.46,0.0,73.89
39,1033.07,805.1,227.97,121.69
43,2451.85,1624.52,827.33,389.9
51,1251.02,1014.53,236.49,563.25
27,1241.61,1185.41,56.2,402.29
19,6474.38,4926.07,1548.31,1082.85
40,1325.63,1314.62,11.01,282.49
31,7351.21,4395.05,2956.16,2195.94
31,866.13,826.26,39.87,462.53
18,2351.31,2351.31,0.0,1091.9
46,371.35,200.0,171.35,100.73
26,8143.24,5541.6,2601.64,3271.87
35,1306.32,1076.39,229.93,563.3
26,9387.24,7846.7,1540.54,3546.87
18,4276.55,3586.39,690.16,1794.92
28,1239.53,1239.53,0.0,524.76
52,1393.3,1065.34,327.96,446.41
32,2176.41,1533.23,643.18,752.42
57,971.81,964.63,7.18,617.7
18,1534.11,1229.07,305.04,709.56
50,3470.61,1857.02,1613.59,488.99
29,934.75,413.64,521.11,8.29
54,535.24,535.24,0.0,208.04
29,4890.69,3332.89,1557.8,1484.77
57,1328.01,838.18,489.83,431.01
37,2898.15,1680.69,1217.46,637.64
30,590.24,590.24,0.0,212.74
18,811.23,745.87,65.36,173.01
18,2123.0,1934.72,188.28,1100.86
38,3280.54,2096.92,1183.62,835.38
33,1581.9,935.81,646.09,435.28
18,538.2,200.0,338.2,92.86
65,1738.69,1414.68,324.01,547.93
36,558.54,200.0,358.54,80.33
46,5264.69,3937.72,1326.97,1608.79
42,1087.71,826.97,260.74,144.99
55,1584.13,1448.26,135.87,511.45
52,4596.37,3580.17,1016.2,863.35
41,1313.6,1149.57,164.03,371.67
22,740.03,352.19,387.84,260.27
39,2806.13,1957.21,848.92,799.09
18,1181.94,392.05,789.89,137.19
27,3620.23,1680.21,1940.02,902.82
27,412.65,412.65,0.0,111.22
32,985.22,985.22,0.0,262.65
49,2339.92,1989.3,350.62,585.71
45,880.69,801.99,78.7,400.36
61,2839.25,2163.59,675.66,792.85
55,872.48,260.78,611.7,221.92
18,1255.97,200.0,1055.97,27.33
22,1207.0,506.53,700.47,123.67
54,978.08,633.81,344.27,246.55
25,781.24,346.81,434.43,164.0
18,398.47,398.47,0.0,294.05
45,2506.86,1730.11,776.75,727.9
28,3806.81,2705.47,1101.34,753.24
32,483.34,235.51,247.83,191.48
27,3865.92,2341.27,1524.65,451.97
53,385.29,309.7,75.59,139.04
42,1819.48,1454.9,364.58,888.96
35,1507.36,1149.34,358.02,533.49
18,1036.87,627.15,409.72,355.38
30,6358.37,4607.63,1750.74,1562.26
18,2056.6,1548.26,508.34,731.88
44,605.28,489.29,115.99,175.22
46,572.73,572.73,0.0,80.52
40,3461.7,2483.38,978.32,1467.67
50,601.81,424.09,177.72,235.33
23,818.55,200.0,618.55,60.09
52,1971.11,988.06,983.05,322.27
22,1337.86,466.99,870.87,103.55
50,971.65,200.0,771.65,34.68
51,3195.87,2086.88,1108.99,635.18
45,1665.37,1665.37,0.0,717.85
58,1565.72,1565.72,0.0,874.65
75,6900.63,5750.63,1150.0,1477.47
55,1697.87,805.81,892.06,179.96
27,267.45,246.97,20.48,60.36
52,414.46,414.46,0.0,110.59
42,3641.68,2087.94,1553.74,1190.36
63,4907.52,4253.74,653.78,1237.38
23,1560.38,1165.15,395.23,656.37
57,995.63,200.0,795.63,191.86
54,484.41,367.84,116.57,144.16
23,1813.19,1211.55,601.64,313.25
18,395.48,200.0,195.48,148.1
32,1215.56,1010.52,205.04,247.27
39,593.45,284.56,308.89,155.42
38,181.05,181.05,0.0,77.85
37,3344.34,2378.64,965.7,1192.36
20,1660.6,1164.36,496.24,608.79
41,1447.41,719.0,728.41,269.54
38,588.49,200.0,388.49,51.28
29,1281.13,1033.01,248.12,206.06
27,1044.35,955.36,88.99,515.54
43,1729.63,1421.82,307.81,560.54
38,2036.5,1752.61,283.89,482.0
23,859.97,455.73,404.24,220.23
49,1756.31,1346.81,409.5,817.12
22,1039.97,878.72,161.25,329.03
37,4715.85,4115.56,600.29,2225.36
32,6935.69,5039.34,1896.35,1907.85
61,1241.0,995.44,245.56,641.28
39,1547.55,925.77,621.78,222.92
34,1010.52,905.56,104.96,333.31
33,1449.05,1449.05,0.0,716.99
29,1176.66,436.79,739.87,51.23
50,1497.78,1144.59,353.19,590.76
59,1562.47,1234.72,327.75,568.53
59,4514.15,3058.32,1455.83,1104.8
47,3822.25,2935.81,886.44,1030.6
18,2351.36,1789.97,561.39,923.07
54,7830.74,6979.34,851.4,2055.98
43,1590.09,975.85,614.24,680.23
60,2026.54,1068.89,957.65,226.83
18,2601.53,1958.95,642.58,364.55
43,2699.51,1872.2,827.31,1123.43
50,1467.78,737.71,730.07,290.45
27,337.87,207.94,129.93,89.05
40,4142.31,2774.42,1367.89,1606.07
39,2771.12,2151.0,620.12,1052.31
22,1292.31,954.47,337.84,382.32
45,2820.11,1634.83,1185.28,933.29
18,1906.86,1185.92,720.94,574.08
23,5462.9,4222.37,1240.53,2349.25
50,1999.42,1649.34,350.08,343.38
53,3842.3,3030.54,811.76,1764.8
50,1639.84,679.95,959.89,247.78
18,410.93,410.93,0.0,230.97
43,8634.78,5699.12,2935.66,3234.46
57,1095.19,214.97,880.22,78.86
38,1222.63,949.43,273.2,643.72
45,1063.8,1063.8,0.0,364.26
38,3897.43,2972.74,924.69,1123.62
30,11395.2,8640.21,2754.99,3225.32
27,1196.77,984.49,212.28,613.43
45,608.67,373.74,234.93,46.98
35,2908.98,2680.99,227.99,650.03
18,1487.94,1198.81,289.13,488.98
53,2278.91,1099.13,1179.78,406.07
48,2889.67,2303.48,586.19,1141.35
18,2064.19,1446.77,617.42,434.65
39,1852.91,1202.32,650.59,469.17
18,1183.96,522.41,661.55,196.06
58,1026.21,516.67,509.54,208.06
44,2328.94,1599.2,729.74,908.56
38,4882.95,3781.6,1101.35,1530.72
41,1348.7,270.65,1078.05,0.0
38,1692.51,1160.23,532.28,655.3
18,2569.32,2424.22,145.1,514.42
20,784.81,658.62,126.19,250.77
18,3775.54,2599.67,1175.87,1129.96
24,2503.44,1571.2,932.24,475.78
39,780.61,780.61,0.0,400.44
18,2498.89,2262.88,236.01,558.83
44,1785.17,1365.01,420.16,834.69
37,879.12,287.27,591.85,7.89
28,3529.1,2311.42,1217.68,1201.02
29,1022.68,373.01,649.67,161.48
35,731.18,417.56,313.62,139.85
38,2301.46,1857.67,443.79,927.59
24,776.86,579.18,197.68,396.91
18,1173.59,845.21,328.38,414.34
23,955.41,815.03,140.38,374.62
21,571.24,511.7,59.54,120.66
45,1199.21,729.16,470.05,246.37
44,830.47,830.47,0.0,340.61
21,5335.42,4825.4,510.02,1248.94
27,2137.37,1493.72,643.65,886.99
51,3160.18,2669.03,491.15,850.36
19,1306.45,840.5,465.95,318.63
33,1588.46,726.03,862.43,433.46
30,1201.92,1201.92,0.0,717.35
33,1645.76,752.72,893.04,209.23
44,2087.98,1796.84,291.14,608.18
40,483.96,483.96,0.0,168.91
35,1337.1,1170.65,166.45,552.93
24,279.27,200.0,79.27,113.31
37,1033.95,928.68,105.27,353.53
18,1005.99,1005.99,0.0,242.85
44,508.61,331.78,176.83,87.74
23,1484.98,1042.84,442.14,305.21
26,2280.31,1495.15,785.16,643.94
35,1511.96,1172.91,339.05,203.24
23,5349.54,4581.13,768.41,2190.55
56,1253.16,1253.16,0.0,489.55
42,1211.5,920.65,290.85,470.58
19,817.0,518.81,298.19,197.28
28,1786.47,1786.47,0.0,922.59
29,757.52,248.26,509.26,138.66
19,649.5,649.5,0.0,218.56
18,1008.22,530.49,477.73,45.77
35,4009.76,3658.88,350.88,1143.83
32,4737.95,3690.09,1047.86,1500.2
31,2536.33,2285.49,250.84,482.64
53,1734.39,1319.2,415.19,507.33
23,1695.01,844.83,850.18,374.41
72,1721.44,1447.09,274.35,891.33
45,1271.89,856.01,415.88,399.32
46,1016.92,259.72,757.2,95.48
27,1782.75,1551.75,231.0,878.85
49,5901.48,4722.7,1178.78,2150.77
50,2793.26,1673.81,1119.45,464.52
24,1668.99,1139.51,529.48,671.29
62,677.68,200.0,477.68,71.51
33,2615.04,2458.43,156.61,898.51
44,1303.06,988.9,314.16,342.27
33,1978.66,1402.56,576.1,619.41
40,1386.75,1386.75,0.0,824.38
67,405.1,200.0,205.1,139.43
23,439.43,200.0,239.43,55.62
42,1603.83,1603.83,0.0,636.47
48,890.62,552.1,338.52,254.14
44,721.95,305.4,416.55,181.06
36,766.12,597.59,168.53,400.56
18,344.84,344.84,0.0,211.0
18,1005.56,1005.56,0.0,517.41
55,1856.9,1507.39,349.51,728.7
32,1186.17,1047.46,138.71,356.37
24,1061.25,567.44,493.81,216.63
39,2013.94,1552.32,461.62,631.87
18,2025.57,2025.57,0.0,511.29
28,619.22,416.22,203.0,127.93
18,1003.13,220.51,782.62,87.86
57,463.85,463.85,0.0,137.12
33,6359.89,5194.1,1165.79,1193.97
43,626.83,200.0,426.83,40.84
35,1825.44,964.04,861.4,340.4
52,1407.4,1296.1,111.3,312.18
23,1113.33,1113.33,0.0,294.57
39,568.83,263.28,305.55,9.03
32,933.69,693.26,240.43,178.03
18,874.48,874.48,0.0,169.04
59,711.54,573.52,138.02,219.42
30,1289.13,446.71,842.42,314.95
35,3699.13,2685.5,1013.63,1528.7
29,2024.51,1144.26,880.25,342.89
32,459.52,204.05,255.47,182.89
31,1824.73,1346.41,478.32,337.31
21,1709.28,1066.74,642.54,369.14
34,2669.02,2111.8,557.22,895.92
49,2493.58,795.68,1697.9,462.72
36,603.57,200.0,403.57,120.42
31,1462.73,848.15,614.58,447.61
34,3355.47,2494.12,861.35,651.18
44,1354.92,1161.54,193.38,299.2
29,1797.63,1682.83,114.8,450.46
29,4707.99,3800.27,907.72,1404.59
47,1236.18,1236.18,0.0,452.97
40,1314.13,601.57,712.56,444.16
19,1413.56,1143.94,269.62,536.57
18,1728.49,1581.4,147.09,730.62
40,2719.9,2231.75,488.15,453.02
41,576.77,289.9,286.87,145.77
33,6130.31,4154.4,1975.91,869.52
24,2493.16,1923.78,569.38,1050.47
59,531.24,314.25,216.99,118.34
26,639.57,200.0,439.57,87.24
18,4380.58,2629.81,1750.77,766.04
26,2753.62,1885.45,868.17,887.33
19,602.01,203.92,398.09,0.0
31,615.35,615.35,0.0,257.04
25,2081.99,1399.83,682.16,652.43
72,2441.56,1391.91,1049.65,440.43
18,720.11,532.23,187.88,401.56
18,904.83,211.14,693.69,3.44
36,4716.55,3720.57,995.98,2109.21
40,666.46,666.46,0.0,273.55
18,3081.48,2721.83,359.65,1250.67
28,2134.89,1713.01,421.88,349.91
35,2214.75,1732.13,482.62,498.33
37,521.24,200.0,321.24,55.36
18,449.63,449.63,0.0,219.89
28,1280.74,725.64,555.1,432.57
38,646.28,200.0,446.28,99.39
32,3021.77,2556.25,465.52,675.64
34,665.96,392.32,273.64,200.41
33,938.51,714.86,223.65,169.69
18,2470.16,1964.73,505.43,1124.8
24,1117.8,493.88,623.92,296.15
36,489.15,489.15,0.0,192.97
23,2477.96,2205.22,272.74,1082.16
22,1080.99,658.58,422.41,406.53
32,2695.7,2695.7,0.0,1034.08
32,2246.69,1468.4,778.29,588.28
26,2783.12,1693.74,1089.38,735.21
70,2578.78,1616.02,962.76,927.05
31,1792.79,1538.45,254.34,814.8
22,296.22,296.22,0.0,58.27
18,2436.33,1497.59,938.74,670.76
18,2205.82,1897.31,308.51,454.34
18,1130.0,933.36,196.64,429.72
31,1128.96,571.85,557.11,291.77
56,503.28,200.0,303.28,114.41
21,2301.95,1557.65,744.3,561.43
23,1547.6,1547.6,0.0,661.4
18,1081.46,1028.37,53.09,676.34
18,1330.04,977.21,352.83,164.22
26,403.75,403.75,0.0,220.89
19,1834.38,1078.51,755.87,281.68
37,646.15,497.02,149.13,200.57
18,707.83,200.0,507.83,29.57
20,1575.99,1392.86,183.13,322.97
21,599.23,200.0,399.23,163.34
33,1307.9,709.71,598.19,309.25
42,638.04,200.0,438.04,79.8
21,1367.7,1189.84,177.86,663.91
24,230.79,200.0,30.79,45.12
32,1599.45,1174.57,424.88,542.7
19,5342.42,3956.96,1385.46,850.36
35,3226.57,2744.24,482.33,1154.89
32,438.46,280.13,158.33,124.4
37,580.74,365.61,215.13,261.33
39,721.49,625.92,95.57,160.25
49,1806.51,1488.49,318.02,345.71
48,300.44,200.0,100.44,127.76
35,326.38,200.0,126.38,169.44
46,1507.04,1269.08,237.96,556.1
66,4068.13,2578.05,1490.08,1308.48
31,4505.7,4028.91,476.79,2337.64
24,2114.3,2067.01,47.29,911.63
31,7589.05,4880.01,2709.04,1167.99
18,500.01,310.1,189.91,0.0
31,1432.92,1432.92,0.0,500.76
35,685.79,200.0,485.79,3.36
22,827.62,780.35,47.27,249.66
43,2448.37,1708.55,739.82,797.76
18,3590.72,1936.28,1654.44,786.34
51,1997.35,1363.38,633.97,257.32
30,2397.8,2008.72,389.08,1023.12
21,1183.36,1119.14,64.22,480.34
40,1653.99,823.09,830.9,484.56
18,1510.08,895.54,614.54,379.39
21,3749.19,1989.68,1759.51,763.6
36,657.24,657.24,0.0,289.53
46,1915.3,1213.14,702.16,515.29
20,1247.75,792.11,455.64,538.59
23,1457.9,1301.36,156.54,442.41
30,655.71,424.53,231.18,177.3
18,353.28,353.28,0.0,47.11
36,491.87,200.0,291.87,74.41
23,1522.43,777.34,745.09,242.0
68,4032.59,2781.42,1251.17,1434.42
20,2478.11,1703.12,774.99,737.85
58,3912.19,2635.91,1276.28,1290.62
43,501.12,501.12,0.0,241.9
52,761.65,761.65,0.0,412.99
51,809.19,809.19,0.0,336.08
39,7862.78,6371.23,1491.55,3429.38
25,3531.1,2468.75,1062.35,526.47
30,965.81,286.14,679.67,94.57
18,4670.63,2811.58,1859.05,1077.25
33,892.66,892.66,0.0,324.78
18,1692.77,1243.02,449.75,508.57
42,827.28,301.52,525.76,164.91
50,1455.33,1026.27,429.06,186.73
54,1103.47,1103.47,0.0,490.3
61,1046.76,200.0,846.76,71.99
41,843.91,482.47,361.44,137.45
18,3539.17,3173.37,365.8,654.0
35,3095.28,2711.45,383.83,753.3
18,459.66,200.0,259.66,57.61
31,2537.79,2278.83,258.96,808.89
23,1035.49,671.16,364.33,327.48
18,2725.07,2042.94,682.13,1113.38
21,1430.08,838.72,591.36,410.82
34,2322.38,2009.26,313.12,1017.05
37,1008.2,461.68,546.52,287.21
18,334.34,264.4,69.94,38.03
18,744.09,658.54,85.55,201.0
35,4137.94,3832.74,305.2,1953.66
18,1317.57,881.39,436.18,391.54
36,1620.51,1385.14,235.37,562.65
18,1664.48,1157.75,506.73,594.21
48,3179.82,2395.94,783.88,1030.57
34,1002.85,800.43,202.42,351.43
40,1749.38,1216.81,532.57,373.23
22,2117.02,1075.68,1041.34,453.32
38,225.41,200.0,25.41,109.31
42,1423.51,1378.9,44.61,340.78
35,1254.74,718.37,536.37,230.46
26,1429.68,1203.42,226.26,619.01
49,1030.04,621.62,408.42,245.01
32,1798.07,725.4,1072.67,437.85
38,2334.58,1468.04,866.54,389.48
47,1160.92,751.86,409.06,349.69
38,2228.98,2131.94,97.04,477.09
30,1036.74,1036.74,0.0,417.22
60,419.83,419.83,0.0,58.15
31,1754.64,1555.65,198.99,798.68
34,2609.24,1874.46,734.78,1002.55
18,1418.03,497.89,920.14,163.1
30,1068.4,548.13,520.27,166.31
40,1195.58,591.78,603.8,187.46
19,3157.16,1602.91,1554.25,758.95
52,750.68,750.68,0.0,203.21
52,3284.07,2340.07,944.0,1297.39
47,2337.9,1957.41,380.49,381.27
32,210.34,210.34,0.0,84.31
31,872.84,747.94,124.9,152.93
33,449.32,200.0,249.32,160.04
39,325.99,325.99,0.0,191.96
33,1201.67,1058.86,142.81,754.0
31,942.1,942.1,0.0,307.37
35,792.98,319.59,473.39,170.44
32,1003.78,771.59,232.19,250.82
38,772.09,662.83,109.26,184.64
35,2156.47,1516.25,640.22,777.06
41,2106.13,2106.13,0.0,1264.41
49,559.36,559.36,0.0,220.93
39,2063.58,1390.08,673.5,506.77
57,2661.38,1458.95,1202.43,816.38
38,2449.82,1804.27,645.55,1068.02
18,1516.76,1250.34,266.42,753.48
18,3152.35,3080.69,71.66,1319.65
46,4758.94,3945.31,813.63,1072.08
18,984.42,568.95,415.47,218.22
47,3745.25,3057.55,687.7,745.94
39,1274.6,1158.82,115.78,438.26
56,948.05,948.05,0.0,338.12
47,1093.32,731.96,361.36,359.86
34,3160.42,2428.33,732.09,1294.2
35,794.9,359.43,435.47,226.98
18,2205.71,1679.91,525.8,753.21
44,2171.78,1248.72,923.06,647.23
45,1563.96,1558.5,5.46,456.89
49,5494.39,5494.39,0.0,2677.74
44,1581.3,1116.1,465.2,525.32
18,506.47,506.47,0.0,194.06
42,647.49,647.49,0.0,332.16
42,2365.72,2151.96,213.76,554.97
64,1880.34,944.81,935.53,421.14
26,579.81,399.84,179.97,38.62
23,5004.58,3218.32,1786.26,1616.73
48,891.07,249.84,641.23,65.75
20,806.43,467.58,338.85,40.1
35,4453.4,2810.34,1643.06,717.84
42,2705.13,1129.75,1575.38,669.7
34,749.23,559.49,189.74,401.83
34,1319.59,852.21,467.38,470.6
29,485.88,368.17,117.71,230.68
20,827.08,463.27,363.81,236.74
42,381.33,200.0,181.33,42.52
41,1224.7,782.8,441.9,322.48
19,570.96,384.22,186.74,168.14
40,638.18,523.95,114.23,283.07
40,1041.21,290.22,750.99,56.62
61,3512.95,2131.94,1381.01,1201.61
36,2439.01,2388.07,50.94,1169.88
18,2474.91,1885.21,589.7,669.51
33,659.3,511.54,147.76,58.06
32,1693.99,1693.99,0.0,971.56
34,1740.36,1245.11,495.25,264.55
54,741.91,629.55,112.36,383.82
28,824.47,446.76,377.71,73.24
32,1340.71,502.55,838.16,416.97
25,429.47,200.0,229.47,0.0
50,2111.16,1655.7,455.46,751.24
26,2174.01,1839.64,334.37,1012.53
27,1771.21,1147.54,623.67,593.83
29,1263.75,1263.75,0.0,596.53
18,2773.76,1278.42,1495.34,360.22
22,1236.25,742.89,493.36,199.34
43,1789.64,1526.29,263.35,576.99
29,5783.5,4411.62,1371.88,1424.67
44,3193.63,2972.26,221.37,1578.56
39,1053.28,280.13,773.15,115.02
38,682.9,682.9,0.0,214.24
38,1793.79,1793.79,0.0,404.9
24,964.61,881.6,83.01,315.83
38,1822.24,999.93,822.31,317.41
42,1598.63,1474.04,124.59,360.9
18,7684.57,6335.0,1349.57,1583.58
43,802.03,802.03,0.0,264.38
22,2057.72,2028.02,29.7,725.62
18,981.79,741.83,239.96,475.71
50,2189.74,1948.17,241.57,766.21
27,2163.27,2163.27,0.0,760.22
57,2359.68,2359.68,0.0,1167.57
58,5667.96,4384.66,1283.3,1893.42
38,2379.34,2071.57,307.77,578.79
26,2000.67,1551.65,449.02,506.64
23,300.86,200.0,100.86,161.54
35,339.92,305.7,34.22,22.03
38,3051.59,2596.51,455.08,458.62
28,594.06,594.06,0.0,142.26
66,1414.38,1199.13,215.25,665.74
51,834.37,708.59,125.78,315.04
18,501.45,501.45,0.0,336.86
25,1528.32,1019.31,509.01,360.43
45,1105.69,1105.69,0.0,300.05
63,5689.19,4119.68,1569.51,1136.06
46,367.78,200.0,167.78,82.03
39,1692.88,1354.0,338.88,266.73
42,5048.94,3842.16,1206.78,1346.58
21,1202.56,1202.56,0.0,603.41
24,2859.11,2360.39,498.72,1186.47
35,2391.22,1673.63,717.59,556.28
18,491.29,200.0,291.29,46.49
22,825.44,825.44,0.0,353.22
33,1426.97,1364.04,62.93,618.58
37,799.11,473.55,325.56,275.33
45,1524.03,652.23,871.8,317.68
21,3984.41,3118.17,866.24,1768.74
29,1953.76,731.02,1222.74,105.16
20,740.78,200.0,540.78,16.74
20,339.34,200.0,139.34,86.88
38,17257.76,11394.37,5863.39,5007.9
47,806.68,309.06,497.62,117.52
27,6614.13,5264.62,1349.51,1619.51
25,2525.98,1918.21,607.77,924.03
67,1824.29,1091.18,733.11,489.65
41,5088.99,3532.8,1556.19,837.81
18,4171.57,2438.01,1733.56,994.44
36,589.62,200.0,389.62,5.13
18,475.25,475.25,0.0,176.37
40,8073.97,5267.6,2806.37,2047.13
40,4196.25,3467.33,728.92,1814.95
39,1956.7,1651.81,304.89,869.94
18,5934.2,4699.84,1234.36,2540.47
27,1327.96,964.98,362.98,502.03
19,6704.74,4321.02,2383.72,830.89
27,482.04,200.0,282.04,102.13
32,1943.11,1338.25,604.86,674.45
59,1427.83,1134.56,293.27,454.88
31,350.68,200.0,150.68,96.81
29,1390.1,1390.1,0.0,857.9
46,808.34,200.0,608.34,65.79
39,1378.34,746.36,631.98,174.81
37,1018.42,286.29,732.13,177.15
36,5730.31,3494.06,2236.25,1297.07
18,1063.97,1063.97,0.0,112.55
49,2338.64,2104.67,233.97,575.93
20,3322.66,3322.66,0.0,969.23
42,1298.42,1200.3,98.12,715.68
38,2808.37,1557.54,1250.83,456.85
51,566.97,566.97,0.0,342.14
27,1548.41,1262.18,286.23,281.15
24,390.21,390.21,0.0,58.67
27,1027.21,678.76,348.45,402.78
40,2422.44,1603.42,819.02,636.17
26,733.4,733.4,0.0,211.65
46,370.25,200.0,170.25,91.42
18,998.01,998.01,0.0,383.76
18,899.61,899.61,0.0,190.71
30,1259.5,469.17,790.33,162.77
25,1507.02,389.84,1117.18,247.39
32,552.22,200.0,352.22,99.59
34,946.18,853.62,92.56,440.28
44,769.12,744.14,24.98,364.64
21,1760.86,845.74,915.12,291.56
48,1982.72,1149.15,833.57,535.96
55,1438.77,1046.56,392.21,342.84
42,1717.8,930.15,787.65,362.25
18,284.86,284.86,0.0,58.89
18,2156.77,1311.52,845.25,556.21
36,966.57,515.19,451.38,220.57
18,2174.55,1332.14,842.41,663.53
18,957.71,290.52,667.19,0.0
35,507.29,507.29,0.0,160.34
22,1884.44,1455.61,428.83,588.4
32,1512.36,1018.54,493.82,495.77
36,5791.07,5061.33,729.74,2217.99
23,1603.77,1383.55,220.22,629.45
19,2770.47,2168.32,602.15,662.93
38,569.78,200.0,369.78,180.99
30,1859.6,1142.69,716.91,689.27
29,5145.72,3856.14,1289.58,1753.0
31,8218.02,6738.61,1479.41,2032.96
23,1691.42,398.25,1293.17,104.1
44,788.75,788.75,0.0,317.4
42,5745.42,3745.14,2000.28,936.65
26,1733.48,1733.48,0.0,627.41
18,314.52,314.52,0.0,91.37
47,3354.08,2060.94,1293.14,742.61
27,1268.58,222.98,1045.6,149.32
44,898.52,418.68,479.84,229.18
24,2736.99,1806.14,930.85,1038.43
36,1055.6,420.03,635.57,149.56
18,2719.08,1616.66,1102.42,511.47
32,6028.55,5467.54,561.01,2340.72
55,1871.38,1515.25,356.13,658.48
50,6694.69,5516.71,1177.98,2872.34
47,245.05,245.05,0.0,16.19
32,1307.22,1298.9,8.32,727.91
18,747.21,345.1,402.11,114.51
29,3401.39,2275.03,1126.36,642.11
48,945.89,634.3,311.59,218.41
58,1210.92,877.99,332.93,492.97
35,3928.46,2822.42,1106.04,1483.63
30,1890.02,1428.56,461.46,335.87
36,1128.69,240.82,887.87,150.08
30,1244.79,1244.79,0.0,662.43
18,1779.4,1002.76,776.64,342.15
43,562.08,222.72,339.36,197.38
47,1666.97,1503.57,163.4,688.93
56,1721.83,1697.74,24.09,834.47
25,461.88,461.88,0.0,92.3
18,1177.12,767.86,409.26,385.52
25,5325.08,4469.03,856.05,2176.36
42,1804.97,758.16,1046.81,220.26
20,1802.86,1604.38,198.48,828.38
50,1517.29,824.44,692.85,249.4
