ID_Ventas,Fecha_de_Ventas,product_id,cantidad_vendida,actual_price,descuento_porcentaje,precio_descontado,total_ventas,ID_Cliente
7246,2023-09-21,1056,8,168.71,15.35,142.81,1142.5,5077
7247,2023-09-21,1017,2,638.97,10.77,570.15,1140.31,2875
7248,2023-09-21,1012,7,980.62,24.93,736.15,5153.06,917
7249,2023-09-21,1055,10,935.23,11.9,823.94,8239.38,1378
7250,2023-09-21,1068,1,882.43,11.05,784.92,784.92,94
7251,2023-09-21,1002,10,180.65,14.81,153.9,1538.96,2732
7252,2023-09-21,1003,5,869.53,18.75,706.49,3532.47,6462
7253,2023-09-21,1010,3,440.66,9.78,397.56,1192.69,5924
7254,2023-09-22,1023,6,747.57,18.57,608.75,3652.48,118
7255,2023-09-22,1041,1,709.21,10.48,634.88,634.88,5128
7256,2023-09-22,1023,8,747.57,18.21,611.44,4891.5,1620
7257,2023-09-22,1020,9,382.89,12.46,335.18,3016.64,7093
7258,2023-09-22,1001,3,409.1,16.81,340.33,1020.99,2396
7259,2023-09-22,1034,4,161.06,11.3,142.86,571.44,7626
7260,2023-09-22,1061,9,472.51,9.25,428.8,3859.23,4880
7261,2023-09-22,1010,2,440.66,12.33,386.33,772.65,8213
7262,2023-09-22,1024,1,564.29,19.88,452.11,452.11,6299
7263,2023-09-22,1025,10,571.65,20.54,454.23,4542.33,2993
7264,2023-09-22,1003,2,869.53,18.29,710.49,1420.99,2665
7265,2023-09-22,1067,1,865.32,15.19,733.88,733.88,3449
7266,2023-09-22,1026,3,602.31,22.8,464.98,1394.95,1225
7267,2023-09-22,1004,7,548.03,12.45,479.8,3358.6,3462
7268,2023-09-22,1018,10,794.15,7.22,736.81,7368.12,6390
7269,2023-09-22,1072,10,928.81,8.96,845.59,8455.89,1918
7270,2023-09-22,1019,5,57.6,22.95,44.38,221.9,3206
7271,2023-09-22,1020,3,382.89,23.05,294.63,883.9,6445
7272,2023-09-22,1008,10,606.49,10.78,541.11,5411.1,5780
7273,2023-09-22,1022,2,535.63,18.57,436.16,872.33,4157
7274,2023-09-22,1070,10,594.21,16.81,494.32,4943.23,4164
7275,2023-09-22,1051,4,759.47,9.13,690.13,2760.52,6533
7276,2023-09-22,1011,4,621.19,5.12,589.39,2357.54,7863
7277,2023-09-22,1063,2,98.48,19.76,79.02,158.04,2421
7278,2023-09-22,1060,10,896.25,20.44,713.06,7130.56,4121
7279,2023-09-22,1015,10,571.42,8.16,524.79,5247.92,4488
7280,2023-09-22,1024,3,564.29,8.94,513.84,1541.53,7294
7281,2023-09-23,1002,8,180.65,5.41,170.88,1367.01,6873
7282,2023-09-23,1019,2,57.6,10.49,51.56,103.12,7076
7283,2023-09-23,1066,4,571.29,24.16,433.27,1733.07,5610
7284,2023-09-23,1031,4,184.08,16.58,153.56,614.24,3595
7285,2023-09-23,1026,8,602.31,8.83,549.13,4393.01,2995
7286,2023-09-23,1072,5,928.81,22.36,721.13,3605.64,4386
7287,2023-09-23,1019,10,57.6,17.32,47.62,476.24,6263
7288,2023-09-23,1004,10,548.03,16.43,457.99,4579.89,4595
7289,2023-09-23,1004,1,548.03,18.9,444.45,444.45,1852
7290,2023-09-23,1028,2,101.95,5.22,96.63,193.26,3869
7291,2023-09-23,1012,10,980.62,17.28,811.17,8111.69,1684
7292,2023-09-23,1011,9,621.19,10.54,555.72,5001.45,2312
7293,2023-09-23,1057,9,552.95,13.02,480.96,4328.6,588
7294,2023-09-23,1050,7,460.79,12.73,402.13,2814.92,1723
7295,2023-09-23,1052,7,388.58,17.26,321.51,2250.58,4462
7296,2023-09-23,1011,9,621.19,14.91,528.57,4757.14,4489
7297,2023-09-23,1006,7,987.11,13.4,854.84,5983.86,3368
7298,2023-09-23,1020,2,382.89,14.74,326.45,652.9,2576
7299,2023-09-23,1041,7,709.21,15.11,602.05,4214.34,7012
7300,2023-09-23,1033,4,639.96,17.04,530.91,2123.64,255
7301,2023-09-23,1056,7,168.71,23.78,128.59,900.14,2889
7302,2023-09-23,1014,6,197.14,14.03,169.48,1016.89,5796
7303,2023-09-23,1008,9,606.49,16.99,503.45,4531.03,2898
7304,2023-09-23,1059,4,840.59,12.64,734.34,2937.36,5547
7305,2023-09-23,1029,4,731.48,11.89,644.51,2578.03,4175
7306,2023-09-23,1025,6,571.65,6.18,536.32,3217.93,4856
7307,2023-09-23,1009,10,140.95,22.83,108.77,1087.71,6190
7308,2023-09-24,1068,10,882.43,21.68,691.12,6911.19,518
7309,2023-09-24,1009,9,140.95,5.79,132.79,1195.1,8270
7310,2023-09-24,1023,5,747.57,20.1,597.31,2986.54,8148
7311,2023-09-24,1043,6,124.64,23.9,94.85,569.11,7758
7312,2023-09-24,1029,2,731.48,10.13,657.38,1314.76,408
7313,2023-09-24,1005,7,217.83,6.23,204.26,1429.81,5252
7314,2023-09-24,1002,4,180.65,24.93,135.61,542.46,4825
7315,2023-09-24,1049,3,463.03,9.83,417.51,1252.54,2132
7316,2023-09-24,1020,1,382.89,17.55,315.69,315.69,3965
7317,2023-09-24,1029,1,731.48,9.23,663.96,663.96,2579
7318,2023-09-24,1012,6,980.62,13.62,847.06,5082.36,2808
7319,2023-09-24,1054,2,272.56,24.68,205.29,410.58,6026
7320,2023-09-24,1054,9,272.56,8.36,249.77,2247.97,3147
7321,2023-09-24,1029,9,731.48,15.75,616.27,5546.45,2766
7322,2023-09-24,1054,3,272.56,10.11,245.0,735.01,964
7323,2023-09-24,1040,9,322.23,20.9,254.88,2293.96,1609
7324,2023-09-24,1018,8,794.15,18.65,646.04,5168.33,1744
7325,2023-09-24,1001,10,409.1,11.48,362.14,3621.35,4800
7326,2023-09-24,1008,8,606.49,15.53,512.3,4098.42,5041
7327,2023-09-24,1031,7,184.08,18.58,149.88,1049.15,6320
7328,2023-09-24,1029,5,731.48,14.28,627.02,3135.12,3023
7329,2023-09-24,1029,4,731.48,6.7,682.47,2729.88,2475
7330,2023-09-24,1005,5,217.83,11.85,192.02,960.09,7494
7331,2023-09-24,1032,9,752.55,8.77,686.55,6178.96,7237
7332,2023-09-24,1048,4,443.78,12.15,389.86,1559.44,5456
7333,2023-09-24,1020,9,382.89,11.59,338.51,3046.62,6737
7334,2023-09-24,1049,9,463.03,24.04,351.72,3165.46,7809
7335,2023-09-24,1047,10,364.95,16.89,303.31,3033.1,8016
7336,2023-09-25,1033,6,639.96,18.46,521.82,3130.94,542
7337,2023-09-25,1011,5,621.19,12.85,541.37,2706.84,1976
7338,2023-09-25,1043,2,124.64,12.18,109.46,218.92,2801
7339,2023-09-25,1042,4,827.95,20.56,657.72,2630.89,188
7340,2023-09-25,1027,3,620.47,17.26,513.38,1540.13,2650
7341,2023-09-25,1066,10,571.29,21.88,446.29,4462.92,526
7342,2023-09-25,1028,9,101.95,18.76,82.82,745.42,5071
7343,2023-09-25,1032,4,752.55,18.21,615.51,2462.04,7518
7344,2023-09-25,1071,6,360.99,14.96,306.99,1841.92,104
7345,2023-09-25,1026,6,602.31,18.65,489.98,2939.88,7225
7346,2023-09-25,1068,2,882.43,16.53,736.56,1473.13,4124
7347,2023-09-25,1035,9,905.13,13.99,778.5,7006.52,6908
7348,2023-09-25,1008,4,606.49,14.86,516.37,2065.46,1019
7349,2023-09-25,1020,3,382.89,21.06,302.25,906.76,3629
7350,2023-09-25,1041,2,709.21,22.51,549.57,1099.13,6521
7351,2023-09-25,1021,10,393.65,17.21,325.9,3259.03,5147
7352,2023-09-25,1058,8,258.17,23.68,197.04,1576.28,6421
7353,2023-09-25,1061,4,472.51,13.25,409.9,1639.61,1234
7354,2023-09-25,1060,10,896.25,24.26,678.82,6788.2,1899
7355,2023-09-25,1057,1,552.95,24.02,420.13,420.13,5547
7356,2023-09-25,1010,7,440.66,20.32,351.12,2457.83,7709
7357,2023-09-25,1020,10,382.89,10.62,342.23,3422.27,7315
7358,2023-09-25,1058,8,258.17,17.16,213.87,1710.94,5329
7359,2023-09-25,1035,1,905.13,22.51,701.39,701.39,3921
7360,2023-09-25,1068,4,882.43,22.41,684.68,2738.71,7450
7361,2023-09-25,1046,7,691.1,5.57,652.61,4568.24,4572
7362,2023-09-25,1014,1,197.14,9.51,178.39,178.39,8092
7363,2023-09-26,1058,10,258.17,16.89,214.57,2145.65,1487
7364,2023-09-26,1053,5,904.23,15.08,767.87,3839.36,2349
7365,2023-09-26,1066,3,571.29,7.72,527.19,1581.56,3089
7366,2023-09-26,1043,10,124.64,21.54,97.79,977.93,1696
7367,2023-09-26,1028,1,101.95,17.65,83.96,83.96,7908
7368,2023-09-26,1007,3,355.35,16.77,295.76,887.27,5765
7369,2023-09-26,1018,7,794.15,15.58,670.42,4692.95,4897
7370,2023-09-26,1030,7,180.64,23.56,138.08,966.57,324
7371,2023-09-26,1062,10,401.49,21.14,316.62,3166.15,3168
7372,2023-09-26,1031,1,184.08,24.99,138.08,138.08,218
7373,2023-09-26,1028,10,101.95,12.21,89.5,895.02,7619
7374,2023-09-26,1012,5,980.62,21.14,773.32,3866.58,4504
7375,2023-09-26,1071,10,360.99,15.37,305.51,3055.06,6214
7376,2023-09-26,1071,9,360.99,17.3,298.54,2686.85,4126
7377,2023-09-26,1053,4,904.23,18.61,735.95,2943.81,4659
7378,2023-09-26,1049,2,463.03,14.85,394.27,788.54,7436
7379,2023-09-26,1041,7,709.21,6.9,660.27,4621.92,8053
7380,2023-09-26,1042,8,827.95,11.43,733.32,5866.52,13
7381,2023-09-26,1050,1,460.79,10.76,411.21,411.21,2813
7382,2023-09-26,1025,10,571.65,18.12,468.07,4680.67,7603
7383,2023-09-26,1045,7,464.66,9.04,422.65,2958.58,5899
7384,2023-09-26,1041,9,709.21,22.95,546.45,4918.02,378
7385,2023-09-26,1045,1,464.66,8.21,426.51,426.51,2736
7386,2023-09-26,1032,10,752.55,7.86,693.4,6934.0,8091
7387,2023-09-26,1038,7,537.23,6.69,501.29,3509.03,2680
7388,2023-09-26,1028,8,101.95,8.56,93.22,745.78,2235
7389,2023-09-26,1041,8,709.21,11.16,630.06,5040.5,6042
7390,2023-09-26,1042,10,827.95,15.0,703.76,7037.58,1207
7391,2023-09-27,1040,1,322.23,21.37,253.37,253.37,6998
7392,2023-09-27,1005,4,217.83,7.15,202.26,809.02,6082
7393,2023-09-27,1012,3,980.62,15.95,824.21,2472.63,5885
7394,2023-09-27,1036,8,811.63,11.09,721.62,5772.96,3748
7395,2023-09-27,1041,1,709.21,6.47,663.32,663.32,8010
7396,2023-09-27,1029,4,731.48,13.37,633.68,2534.72,7463
7397,2023-09-27,1015,2,571.42,9.98,514.39,1028.78,4999
7398,2023-09-27,1043,2,124.64,17.6,102.7,205.41,6180
7399,2023-09-27,1071,6,360.99,5.27,341.97,2051.79,2687
7400,2023-09-27,1066,2,571.29,22.4,443.32,886.64,4516
7401,2023-09-27,1046,3,691.1,10.12,621.16,1863.48,3483
7402,2023-09-27,1039,9,690.52,21.63,541.16,4870.44,153
7403,2023-09-27,1060,6,896.25,22.75,692.35,4154.12,6242
7404,2023-09-27,1054,2,272.56,19.1,220.5,441.0,6564
7405,2023-09-27,1002,2,180.65,17.57,148.91,297.82,483
7406,2023-09-27,1007,2,355.35,8.97,323.48,646.95,1766
7407,2023-09-27,1006,3,987.11,24.96,740.73,2222.18,6621
7408,2023-09-27,1008,6,606.49,22.12,472.33,2834.01,5599
7409,2023-09-27,1050,2,460.79,19.23,372.18,744.36,3090
7410,2023-09-27,1031,10,184.08,15.3,155.92,1559.16,5173
7411,2023-09-27,1022,4,535.63,22.24,416.51,1666.02,6480
7412,2023-09-27,1056,4,168.71,19.06,136.55,546.22,1865
7413,2023-09-27,1005,2,217.83,5.5,205.85,411.7,6068
7414,2023-09-27,1032,2,752.55,7.16,698.67,1397.33,7837
7415,2023-09-27,1066,4,571.29,11.25,507.02,2028.08,3798
7416,2023-09-27,1001,8,409.1,23.54,312.8,2502.38,6591
7417,2023-09-27,1057,6,552.95,19.39,445.73,2674.4,7168
7418,2023-09-28,1002,8,180.65,13.78,155.76,1246.05,8063
7419,2023-09-28,1008,10,606.49,18.09,496.78,4967.76,6364
7420,2023-09-28,1063,1,98.48,21.75,77.06,77.06,5020
7421,2023-09-28,1017,10,638.97,5.25,605.42,6054.24,3633
7422,2023-09-28,1015,3,571.42,5.22,541.59,1624.78,5059
7423,2023-09-28,1071,10,360.99,21.79,282.33,2823.3,6631
7424,2023-09-28,1027,7,620.47,6.22,581.88,4073.14,7405
7425,2023-09-28,1067,8,865.32,23.34,663.35,5306.83,5072
7426,2023-09-28,1045,5,464.66,20.14,371.08,1855.39,2438
7427,2023-09-28,1060,1,896.25,12.0,788.7,788.7,4216
7428,2023-09-28,1036,2,811.63,14.76,691.83,1383.67,4249
7429,2023-09-28,1004,7,548.03,22.6,424.18,2969.23,5293
7430,2023-09-28,1055,9,935.23,11.51,827.59,7448.27,7612
7431,2023-09-28,1026,2,602.31,11.92,530.51,1061.03,2689
7432,2023-09-28,1041,10,709.21,5.75,668.43,6684.3,3582
7433,2023-09-28,1068,1,882.43,15.42,746.36,746.36,6609
7434,2023-09-28,1021,4,393.65,12.77,343.38,1373.52,496
7435,2023-09-28,1005,4,217.83,20.11,174.02,696.1,1718
7436,2023-09-28,1030,7,180.64,6.88,168.21,1177.48,612
7437,2023-09-28,1006,8,987.11,16.16,827.59,6620.74,3233
7438,2023-09-28,1015,8,571.42,11.43,506.11,4048.85,6910
7439,2023-09-28,1072,7,928.81,19.54,747.32,5231.24,6694
7440,2023-09-28,1011,9,621.19,7.93,571.93,5147.37,8190
7441,2023-09-28,1069,9,405.92,22.18,315.89,2842.98,2534
7442,2023-09-28,1023,7,747.57,10.56,668.63,4680.39,7877
7443,2023-09-28,1004,4,548.03,18.77,445.16,1780.66,2464
7444,2023-09-28,1050,7,460.79,11.87,406.09,2842.66,4833
7445,2023-09-28,1031,5,184.08,24.65,138.7,693.52,6333
7446,2023-09-29,1011,3,621.19,18.69,505.09,1515.27,4497
7447,2023-09-29,1055,10,935.23,12.91,814.49,8144.92,8225
7448,2023-09-29,1043,9,124.64,8.53,114.01,1026.07,6076
7449,2023-09-29,1001,4,409.1,19.62,328.83,1315.34,7430
7450,2023-09-29,1047,10,364.95,21.02,288.24,2882.38,3555
7451,2023-09-29,1055,6,935.23,12.11,821.97,4931.84,538
7452,2023-09-29,1056,3,168.71,9.53,152.63,457.9,1936
7453,2023-09-29,1008,5,606.49,19.13,490.47,2452.34,5104
7454,2023-09-29,1067,5,865.32,5.78,815.3,4076.52,4372
7455,2023-09-29,1055,8,935.23,22.08,728.73,5829.85,8184
7456,2023-09-29,1010,10,440.66,19.38,355.26,3552.6,1823
7457,2023-09-29,1051,5,759.47,12.74,662.71,3313.57,915
7458,2023-09-29,1052,4,388.58,21.95,303.29,1213.15,3532
7459,2023-09-29,1053,6,904.23,6.59,844.64,5067.85,2255
7460,2023-09-29,1047,3,364.95,22.06,284.44,853.33,6161
7461,2023-09-29,1023,2,747.57,7.43,692.03,1384.05,4972
7462,2023-09-29,1062,1,401.49,13.56,347.05,347.05,7236
7463,2023-09-29,1038,6,537.23,5.25,509.03,3054.15,3826
7464,2023-09-29,1030,6,180.64,15.47,152.69,916.17,1502
7465,2023-09-29,1049,1,463.03,13.75,399.36,399.36,8000
7466,2023-09-29,1060,7,896.25,11.71,791.3,5539.09,1456
7467,2023-09-29,1070,5,594.21,19.7,477.15,2385.75,4555
7468,2023-09-29,1056,3,168.71,12.95,146.86,440.59,2004
7469,2023-09-29,1047,7,364.95,17.32,301.74,2112.18,333
7470,2023-09-29,1038,4,537.23,19.84,430.64,1722.57,7231
7471,2023-09-29,1021,1,393.65,24.72,296.34,296.34,8322
7472,2023-09-29,1005,10,217.83,18.81,176.86,1768.56,7894
7473,2023-09-30,1046,5,691.1,7.33,640.44,3202.21,217
7474,2023-09-30,1050,3,460.79,23.67,351.72,1055.16,2967
7475,2023-09-30,1026,9,602.31,13.98,518.11,4662.96,975
7476,2023-09-30,1047,4,364.95,12.8,318.24,1272.95,5470
7477,2023-09-30,1064,5,483.58,9.32,438.51,2192.55,2820
7478,2023-09-30,1069,1,405.92,9.19,368.62,368.62,937
7479,2023-09-30,1016,2,381.88,12.32,334.83,669.66,186
7480,2023-09-30,1033,7,639.96,18.36,522.46,3657.24,3263
7481,2023-09-30,1041,5,709.21,23.45,542.9,2714.5,511
7482,2023-09-30,1047,4,364.95,13.25,316.59,1266.38,6585
7483,2023-09-30,1037,8,561.23,10.81,500.56,4004.49,7003
7484,2023-09-30,1025,2,571.65,8.27,524.37,1048.75,1212
7485,2023-09-30,1061,2,472.51,17.29,390.81,781.63,1933
7486,2023-09-30,1017,1,638.97,8.63,583.83,583.83,5870
7487,2023-09-30,1046,7,691.1,23.55,528.35,3698.42,5416
7488,2023-09-30,1010,7,440.66,19.13,356.36,2494.53,6094
7489,2023-09-30,1042,9,827.95,24.81,622.54,5602.82,6286
7490,2023-09-30,1034,10,161.06,13.25,139.72,1397.2,4888
7491,2023-09-30,1044,4,160.64,7.57,148.48,593.92,5221
7492,2023-09-30,1009,8,140.95,8.01,129.66,1037.28,4983
7493,2023-09-30,1044,2,160.64,7.24,149.01,298.02,3575
7494,2023-09-30,1028,7,101.95,9.62,92.14,645.0,720
7495,2023-09-30,1034,6,161.06,24.05,122.33,733.95,5209
7496,2023-09-30,1042,9,827.95,9.46,749.63,6746.63,1532
7497,2023-09-30,1038,2,537.23,6.07,504.62,1009.24,2999
7498,2023-09-30,1040,6,322.23,13.92,277.38,1664.25,2247
7499,2023-09-30,1046,6,691.1,7.27,640.86,3845.14,6610
7500,2023-09-30,1011,10,621.19,21.28,489.0,4890.01,8282
7501,2023-10-01,1037,8,561.23,5.44,530.7,4245.59,1627
7502,2023-10-01,1003,7,869.53,11.92,765.88,5361.17,2659
7503,2023-10-01,1065,4,50.35,15.32,42.64,170.55,6709
7504,2023-10-01,1008,6,606.49,8.17,556.94,3341.64,6101
7505,2023-10-01,1071,6,360.99,15.16,306.26,1837.58,4218
7506,2023-10-01,1008,4,606.49,11.0,539.78,2159.1,6364
7507,2023-10-01,1069,9,405.92,9.03,369.27,3323.39,2705
7508,2023-10-01,1059,1,840.59,20.1,671.63,671.63,5272
7509,2023-10-01,1033,8,639.96,20.54,508.51,4068.1,4445
7510,2023-10-01,1008,4,606.49,21.75,474.58,1898.31,3275
7511,2023-10-01,1041,2,709.21,12.94,617.44,1234.88,8035
7512,2023-10-01,1028,9,101.95,22.54,78.97,710.73,3594
7513,2023-10-01,1036,4,811.63,8.24,744.75,2979.01,3488
7514,2023-10-01,1050,5,460.79,20.4,366.79,1833.94,2861
7515,2023-10-01,1012,9,980.62,19.77,786.75,7080.76,7121
7516,2023-10-01,1008,5,606.49,17.87,498.11,2490.55,7043
7517,2023-10-01,1038,1,537.23,18.14,439.78,439.78,3921
7518,2023-10-01,1024,6,564.29,9.22,512.26,3073.57,1524
7519,2023-10-01,1061,3,472.51,21.09,372.86,1118.57,6215
7520,2023-10-01,1012,10,980.62,13.92,844.12,8441.18,7024
7521,2023-10-01,1028,5,101.95,7.31,94.5,472.49,6004
7522,2023-10-01,1028,10,101.95,24.86,76.61,766.05,7791
7523,2023-10-01,1052,6,388.58,14.33,332.9,1997.38,5127
7524,2023-10-01,1004,5,548.03,24.18,415.52,2077.58,1144
7525,2023-10-01,1017,1,638.97,6.82,595.39,595.39,6156
7526,2023-10-01,1017,7,638.97,6.33,598.52,4189.66,2313
7527,2023-10-01,1014,4,197.14,6.12,185.08,740.3,4602
7528,2023-10-02,1019,6,57.6,23.35,44.15,264.9,4044
7529,2023-10-02,1028,1,101.95,5.33,96.52,96.52,2982
7530,2023-10-02,1039,8,690.52,22.19,537.29,4298.35,1002
7531,2023-10-02,1049,9,463.03,23.03,356.39,3207.55,6107
7532,2023-10-02,1004,10,548.03,15.16,464.95,4649.49,6465
7533,2023-10-02,1070,8,594.21,12.0,522.9,4183.24,7557
7534,2023-10-02,1007,10,355.35,23.99,270.1,2701.02,6274
7535,2023-10-02,1009,9,140.95,6.03,132.45,1192.06,2701
7536,2023-10-02,1006,3,987.11,15.91,830.06,2490.18,525
7537,2023-10-02,1007,9,355.35,15.71,299.52,2695.72,5756
7538,2023-10-02,1061,2,472.51,15.74,398.14,796.27,4692
7539,2023-10-02,1027,3,620.47,17.72,510.52,1531.57,5905
7540,2023-10-02,1049,2,463.03,5.84,435.99,871.98,237
7541,2023-10-02,1012,10,980.62,6.77,914.23,9142.32,3140
7542,2023-10-02,1053,2,904.23,6.55,845.0,1690.01,4871
7543,2023-10-02,1001,1,409.1,14.37,350.31,350.31,3316
7544,2023-10-02,1041,10,709.21,21.83,554.39,5543.89,7620
7545,2023-10-02,1047,3,364.95,8.74,333.05,999.16,5914
7546,2023-10-02,1054,4,272.56,13.03,237.05,948.18,5958
7547,2023-10-02,1007,8,355.35,5.85,334.56,2676.5,1626
7548,2023-10-02,1010,10,440.66,12.79,384.3,3843.0,4999
7549,2023-10-02,1069,9,405.92,9.28,368.25,3314.26,824
7550,2023-10-02,1050,4,460.79,15.54,389.18,1556.73,175
7551,2023-10-02,1052,1,388.58,10.04,349.57,349.57,1756
7552,2023-10-02,1048,5,443.78,17.41,366.52,1832.59,4203
7553,2023-10-02,1048,2,443.78,6.4,415.38,830.76,1730
7554,2023-10-02,1059,3,840.59,19.4,677.52,2032.55,6714
7555,2023-10-02,1069,3,405.92,9.37,367.89,1103.66,7292
7556,2023-10-03,1069,8,405.92,21.85,317.23,2537.81,2825
7557,2023-10-03,1054,1,272.56,11.34,241.65,241.65,6728
7558,2023-10-03,1061,10,472.51,10.01,425.21,4252.12,5933
7559,2023-10-03,1015,1,571.42,10.48,511.54,511.54,4246
7560,2023-10-03,1005,7,217.83,9.32,197.53,1382.7,5342
7561,2023-10-03,1044,4,160.64,7.89,147.97,591.86,8241
7562,2023-10-03,1008,7,606.49,5.62,572.41,4006.84,6274
7563,2023-10-03,1051,6,759.47,15.42,642.36,3854.16,6687
7564,2023-10-03,1066,8,571.29,5.69,538.78,4310.27,7847
7565,2023-10-03,1072,2,928.81,15.81,781.97,1563.93,2501
7566,2023-10-03,1066,2,571.29,18.57,465.2,930.4,4606
7567,2023-10-03,1058,2,258.17,16.62,215.26,430.52,6575
7568,2023-10-03,1006,1,987.11,24.07,749.51,749.51,2827
7569,2023-10-03,1001,4,409.1,24.0,310.92,1243.66,1919
7570,2023-10-03,1020,8,382.89,14.65,326.8,2614.37,4634
7571,2023-10-03,1004,10,548.03,19.47,441.33,4413.29,4745
7572,2023-10-03,1024,4,564.29,8.65,515.48,2061.92,1623
7573,2023-10-03,1058,2,258.17,17.38,213.3,426.6,1130
7574,2023-10-03,1025,2,571.65,8.27,524.37,1048.75,154
7575,2023-10-03,1002,2,180.65,16.18,151.42,302.84,2511
7576,2023-10-03,1027,9,620.47,24.92,465.85,4192.64,7346
7577,2023-10-03,1060,5,896.25,5.13,850.27,4251.36,8093
7578,2023-10-03,1005,1,217.83,6.72,203.19,203.19,4137
7579,2023-10-03,1027,7,620.47,17.73,510.46,3573.22,4679
7580,2023-10-03,1060,4,896.25,7.66,827.6,3310.39,8121
7581,2023-10-03,1064,5,483.58,17.72,397.89,1989.45,3714
7582,2023-10-03,1015,9,571.42,24.32,432.45,3892.06,7057
7583,2023-10-04,1036,1,811.63,8.04,746.37,746.37,1518
7584,2023-10-04,1039,1,690.52,7.63,637.83,637.83,3603
7585,2023-10-04,1040,10,322.23,14.81,274.51,2745.08,3696
7586,2023-10-04,1056,1,168.71,12.21,148.11,148.11,8136
7587,2023-10-04,1005,3,217.83,7.53,201.43,604.28,1129
7588,2023-10-04,1020,5,382.89,19.25,309.18,1545.92,878
7589,2023-10-04,1072,3,928.81,19.57,747.04,2241.13,2218
7590,2023-10-04,1056,7,168.71,11.36,149.54,1046.81,8116
7591,2023-10-04,1032,6,752.55,9.17,683.54,4101.25,1641
7592,2023-10-04,1062,4,401.49,11.62,354.84,1419.35,7468
7593,2023-10-04,1010,4,440.66,20.41,350.72,1402.89,4867
7594,2023-10-04,1002,8,180.65,24.18,136.97,1095.75,4972
7595,2023-10-04,1020,3,382.89,10.01,344.56,1033.69,1791
7596,2023-10-04,1036,2,811.63,23.39,621.79,1243.58,2021
7597,2023-10-04,1034,4,161.06,6.32,150.88,603.52,524
7598,2023-10-04,1064,9,483.58,19.97,387.01,3483.08,1693
7599,2023-10-04,1064,5,483.58,21.1,381.54,1907.72,825
7600,2023-10-04,1061,6,472.51,24.41,357.17,2143.02,6730
7601,2023-10-04,1009,7,140.95,10.25,126.5,885.52,4572
7602,2023-10-04,1019,4,57.6,12.87,50.19,200.75,3035
7603,2023-10-04,1021,1,393.65,22.46,305.24,305.24,7265
7604,2023-10-04,1045,8,464.66,7.74,428.7,3429.56,7136
7605,2023-10-04,1012,2,980.62,19.08,793.52,1587.04,4777
7606,2023-10-04,1045,1,464.66,17.49,383.39,383.39,2362
7607,2023-10-04,1039,2,690.52,15.86,581.0,1162.01,6210
7608,2023-10-04,1009,4,140.95,8.48,129.0,515.99,7555
7609,2023-10-04,1059,9,840.59,24.04,638.51,5746.61,5874
7610,2023-10-04,1044,4,160.64,19.41,129.46,517.84,5846
7611,2023-10-05,1035,3,905.13,10.14,813.35,2440.05,278
7612,2023-10-05,1059,4,840.59,21.51,659.78,2639.12,5465
7613,2023-10-05,1012,8,980.62,20.85,776.16,6209.29,8031
7614,2023-10-05,1046,1,691.1,23.76,526.89,526.89,753
7615,2023-10-05,1065,1,50.35,21.59,39.48,39.48,732
7616,2023-10-05,1040,2,322.23,19.25,260.2,520.4,6143
7617,2023-10-05,1068,5,882.43,21.92,689.0,3445.01,8154
7618,2023-10-05,1002,7,180.65,20.8,143.07,1001.52,1054
7619,2023-10-05,1021,2,393.65,15.4,333.03,666.06,3265
7620,2023-10-05,1066,7,571.29,21.71,447.26,3130.84,5769
7621,2023-10-05,1003,5,869.53,21.27,684.58,3422.9,4026
7622,2023-10-05,1013,5,456.05,8.8,415.92,2079.59,3821
7623,2023-10-05,1044,4,160.64,22.26,124.88,499.53,6216
7624,2023-10-05,1034,9,161.06,21.52,126.4,1137.6,4747
7625,2023-10-05,1053,6,904.23,22.96,696.62,4179.71,6566
7626,2023-10-05,1033,6,639.96,10.94,569.95,3419.69,7522
7627,2023-10-05,1028,3,101.95,19.51,82.06,246.18,1547
7628,2023-10-05,1054,9,272.56,19.27,220.04,1980.34,6366
7629,2023-10-05,1036,2,811.63,17.03,673.41,1346.82,1168
7630,2023-10-05,1046,4,691.1,7.86,636.78,2547.12,7262
7631,2023-10-05,1039,4,690.52,10.12,620.64,2482.56,5340
7632,2023-10-05,1035,5,905.13,10.8,807.38,4036.88,6429
7633,2023-10-05,1069,10,405.92,9.64,366.79,3667.89,2738
7634,2023-10-05,1071,7,360.99,11.63,319.01,2233.05,6990
7635,2023-10-05,1064,5,483.58,9.91,435.66,2178.29,5872
7636,2023-10-05,1008,10,606.49,10.95,540.08,5400.79,4358
7637,2023-10-05,1050,4,460.79,19.37,371.53,1486.14,2058
7638,2023-10-06,1019,5,57.6,11.65,50.89,254.45,908
7639,2023-10-06,1022,7,535.63,16.86,445.32,3117.26,3091
7640,2023-10-06,1032,6,752.55,14.36,644.48,3866.9,7382
7641,2023-10-06,1031,2,184.08,15.11,156.27,312.53,6966
7642,2023-10-06,1021,9,393.65,13.66,339.88,3058.9,6320
7643,2023-10-06,1020,10,382.89,23.96,291.15,2911.5,2596
7644,2023-10-06,1038,1,537.23,17.43,443.59,443.59,5971
7645,2023-10-06,1067,7,865.32,9.6,782.25,5475.74,3384
7646,2023-10-06,1011,5,621.19,12.12,545.9,2729.51,3341
7647,2023-10-06,1042,4,827.95,13.83,713.44,2853.78,5383
