default,student,balance,income
No,No,932.6356552181144,29237.91099740929
No,Yes,1505.1002593025235,13327.280903870089
No,No,854.411750227978,32690.74439041404
No,No,489.097818166516,35551.293007354034
No,Yes,1059.0456524146966,13857.637751997861
No,No,321.3799714739761,44311.27474119951
No,No,177.15436643331864,36279.16795918983
No,No,1788.03846098363,25016.871036893157
No,No,967.1680557468532,32545.745924083203
No,Yes,1349.5854944558719,29308.499046493413
No,No,819.1453591168065,47196.410053828695
No,No,137.56668793747485,49369.521108796755
No,No,1705.7971466008842,51502.28538130292
No,No,489.90402418099137,20196.047669120355
No,No,571.3825060421736,26399.757532957592
Yes,Yes,1882.548863878408,13641.78895912766
No,No,317.01189520221027,44409.790530148704
No,Yes,639.3749260621925,22239.857340964983
No,No,503.06306421287275,46127.276942025535
No,No,308.48590604756953,19328.145822052233
No,Yes,892.1169850522158,18625.715560366152
No,No,347.25544772984216,25517.252246968157
Yes,No,1755.7093512588222,45884.26322710763
No,No,163.8950127643861,40507.67326137413
No,No,229.2642104922638,13209.784949288867
No,Yes,638.7191299929367,20187.08638496689
No,No,680.7996058460252,43094.319097092564
No,Yes,473.4401959650741,31244.689665297126
No,No,1178.4112048251518,37636.416944108045
No,No,592.9180325454519,35307.29528142323
No,Yes,1208.9990140163407,16935.519391177026
No,Yes,2005.00626257,30941.33323149223
Yes,Yes,2465.6491257004627,15071.532942296784
No,No,542.4217220603426,17386.53079947888
No,No,738.8051601078007,35576.65570312392
No,No,851.1367909333397,29067.51870989752
No,No,556.646888282003,40735.4376067337
No,No,290.9933780335567,38345.04704403232
No,Yes,1678.9773794490902,35404.3887667109
No,Yes,349.3610693725511,26281.84152178302
No,No,1494.7654687131915,44098.28356683804
No,No,954.6631483291065,24986.422996451314
No,Yes,993.3766017721828,28431.15476617159
No,No,372.2080141134846,30734.01920402571
No,No,98.49751662157156,28560.193703454795
No,No,1375.0537779680571,24474.79160986057
No,No,368.0326971035396,48923.709724388835
No,No,997.4593041938638,33431.19599897972
No,No,1035.8840672322817,25615.843668059046
No,No,689.1854375471884,40280.8000736265
No,No,835.0544131470839,29100.460077789874
No,No,944.7639018521221,25515.52774498351
No,No,785.4165304874842,62521.70634803641
No,Yes,403.77581196815777,14988.592787674454
No,No,165.58900412188967,52151.071593741544
No,No,397.48116435096927,25396.13759826667
No,Yes,607.827451576887,27832.024862031405
No,No,1731.0932207199305,32483.970174723625
No,No,238.8715498545377,40864.13795056577
No,Yes,2279.9206223475303,13776.133709007658
No,No,2316.751779221955,18459.344081264266
No,Yes,491.5653195820734,28818.600588415396
Yes,Yes,2715.1376900682076,10988.78261786174
No,No,613.6450730587034,21813.7131714298
No,No,537.6131254431422,32602.79810899551
No,No,1732.103330388426,20558.479875323956
No,No,807.4009128941638,21833.064608100034
No,Yes,865.5165539597889,20572.589766691723
No,No,392.6551552590498,11654.730624118976
No,No,423.0251136366209,19491.05040823226
No,No,740.6056778427904,46901.33372139609
No,No,1731.5412488939664,43069.11570940965
No,No,240.17876100071933,56151.48536261676
No,No,639.0403524857239,39447.38870593108
No,Yes,235.41083573417808,32561.318046547403
No,No,375.11877555941373,29284.673859750317
No,No,1102.8136652944472,31628.81609361333
No,No,315.7800446466716,37629.060904704274
No,No,1444.1553241463776,14561.937476644944
No,No,314.35541013573555,38957.7242707021
No,No,434.36484150688284,27261.842263977396
No,No,111.08520815137848,28938.65073389133
No,No,1445.6530972711282,43472.60263020307
No,No,1304.0109607189668,17978.98200869138
No,Yes,241.95621418515012,23836.147032212804
No,No,540.5108922200117,37978.48732649058
No,Yes,604.8098795094189,19737.558273772458
No,No,469.2409769909061,33873.26950985965
No,Yes,2793.7210106963,24048.02642606557
No,No,464.1553201822104,42474.354289440715
No,No,330.3269871845233,31675.847626848237
No,Yes,150.84432392908172,14683.913060864437
No,Yes,414.36708756602184,19404.633558437108
Yes,Yes,2073.1967955394725,21008.549454977852
No,No,800.7645009260544,25490.29498455029
No,No,802.143405470441,35394.188655181344
No,No,363.75544520119286,34916.109156877224
Yes,No,1548.2807910055033,34398.55755242562
No,Yes,1211.4742006636147,17167.37953385136
No,No,474.82969260376314,34797.9141939259
No,No,288.1294361681911,46383.00604596071
No,No,640.3171099451589,36445.52880309
No,No,309.9075423190336,44223.279007441146
No,No,583.5546371171184,34589.18233244673
No,No,747.162327659844,27127.42505397408
No,No,377.86584792640633,42103.39332940642
No,No,54.076844968149416,19427.301405614562
No,No,924.7606298015518,27916.990839641192
No,No,387.6942522417337,32087.12687910061
No,Yes,890.9129043960546,28019.373631924565
No,No,603.7946289170688,46245.69696935241
No,No,2067.5718700709235,41964.71633927418
No,No,683.2148685761341,40961.274297952186
No,Yes,1554.0433837906212,29502.204104720782
No,No,495.36347527696194,43539.88338342223
No,Yes,377.71605861793546,15486.60406061688
No,No,954.2545202492814,55548.05026717397
No,No,364.57744715382546,44597.19581705981
No,No,1138.7005340831015,31690.175220566074
No,No,224.44293579732877,37213.069185677305
No,No,865.4834425359494,20365.459809444656
No,No,669.2962036115047,30901.62779998927
No,No,1807.0952915784019,30078.768303540357
No,No,930.3606772350649,29255.946770691342
No,No,611.2654314216093,41644.24155242702
No,Yes,1440.8759446031054,24179.88270000146
No,No,52.940002762171034,21556.131146321997
No,No,1015.5958493514914,21744.916869494016
No,No,1080.3004970906104,13851.704674882454
No,No,1168.5027217857757,42297.13179801932
No,Yes,1332.563329717538,21877.69613444393
No,No,985.5659706576129,41046.79139807135
No,No,513.8227944719586,64900.71117493788
No,No,759.5232010356614,24511.485350055187
No,No,406.65672436918754,36769.740849523434
No,Yes,403.2764916583696,33552.378908161634
No,No,531.2498313540196,28610.076164423706
No,Yes,702.6576044927289,21075.457960582014
No,Yes,1076.0596143665398,27162.26017005822
No,Yes,1945.3064675629494,41250.27512020545
No,No,1278.317962004101,39863.68854779848
No,No,845.4113143132054,25072.023921914297
Yes,No,1486.730617596049,26281.214651424172
No,Yes,825.8835381454037,20031.154967970015
No,No,996.2770530128554,15304.178605422916
No,Yes,618.4620082690155,22334.652121922445
No,Yes,809.978761327527,23502.26424415604
No,Yes,665.2970182799924,23772.39229976663
No,No,151.67720514612157,19001.2348798905
No,No,155.29939125078306,36953.03297353404
No,No,203.82146176740835,23660.478626058968
No,No,849.8113450990694,31110.63925526914
No,Yes,1974.5103195764748,18251.833308872705
Yes,Yes,1779.6841355387007,31532.591337722904
No,No,1003.7816774168239,26648.015765391858
No,No,446.8672744232593,46956.05684250839
No,No,327.2089224232631,34863.09025621508
No,No,741.889353223657,37698.56558158782
No,No,437.3605030163342,34332.7786700027
No,No,186.28109247285235,24977.33809019661
No,Yes,342.1092232324278,26292.135377758572
No,Yes,614.7651897429197,20440.475900735353
No,No,1608.1496832333673,36676.09634545072
No,No,132.30241598061806,39539.21206841406
No,No,232.05155445943006,52571.034133448855
No,Yes,656.3030354570601,26746.1419985631
No,No,358.80905332661047,43066.252997067815
No,No,921.197648305776,40105.288871095785
No,No,559.1319102946976,31250.14011472034
No,No,182.86504983971918,40291.05162747583
No,Yes,534.0940987789794,22580.049384928636
No,Yes,918.5634769933577,20559.5899158753
No,No,1083.2837051468755,22601.530143817738
No,Yes,275.6045762425744,28019.06173917078
No,No,802.7191640165528,27818.41404996288
No,No,523.0797684949556,39784.491796281996
No,Yes,1768.937335692234,23482.8107316019
No,No,449.82677113897375,30658.126231528295
No,No,187.46780072903988,24864.250649938273
No,Yes,456.58733923783524,32555.516368403696
No,No,102.67121233738881,29573.593384159685
No,No,131.6499092151897,49365.82594749442
No,No,926.9064857639074,25317.883030396464
No,No,852.7541630550556,48576.743346127725
No,No,964.118702964287,34339.41214033708
No,No,411.45614407709843,42107.29866710755
No,No,291.4725415889858,20494.52671342986
Yes,Yes,3096.594986984082,14312.498076095226
No,Yes,880.2564506174006,25256.02270105023
No,No,261.5275107960255,23361.27685538034
No,Yes,2108.3755116455272,32752.9186955708
No,No,1587.1853863333197,37140.04882538854
No,Yes,1244.0189649103847,18940.762011024388
No,Yes,696.2451874206968,17009.71652641965
No,No,330.1555458225739,30614.658908155237
No,No,464.4164777896637,27821.71238581245
No,Yes,1729.622455750035,26917.03388771177
No,No,366.54469989826885,32732.582691872685
No,No,221.20283421207975,45183.7623393722
No,No,1024.4374758012946,39822.20438703602
No,No,640.4770743176233,24830.20368153454
No,No,378.81272500615285,29244.44928191644
No,No,408.4425196586351,24854.889748417812
No,No,77.37848812494448,24863.844358882503
No,No,432.4987151519955,15547.205773131034
No,No,1351.4726676374432,42912.49634251797
No,Yes,353.97936488436676,32496.240945736798
Yes,Yes,3429.117610041025,16537.103820354256
No,No,650.7046387197697,22617.518964638934
No,Yes,206.14223469140262,27376.49436020602
No,Yes,940.4410546962927,17714.37443562369
No,Yes,352.92749608556704,32368.526095413923
No,Yes,1249.764443365499,18432.789131332214
No,Yes,1807.9609284363007,8481.07453615441
No,No,1191.9984459649802,32197.380236910998
No,No,1172.748257007994,27576.854618835157
No,No,465.1716370207025,34972.86284026003
No,No,301.5862400123751,30010.878933703912
No,Yes,1148.0216542045086,27485.792014657058
No,No,322.3902710394905,37731.26645115503
No,Yes,574.0681151545301,25730.15089491501
No,Yes,400.05578022155834,24785.403514147732
No,No,369.03677661522545,33493.76823100128
No,No,1010.9239978230464,19526.86702811005
No,No,350.4607380254548,37392.78731521738
No,No,1024.2373047030928,40819.56277490042
No,Yes,1801.2262978799145,25892.895233058043
No,Yes,505.48968107356393,22039.437718420595
No,No,252.51239906099005,39403.439118771275
No,No,1300.34692654119,35866.23521814096
No,No,820.4329892584619,40601.07746046707
No,No,341.87008483005695,32624.224151760933
No,Yes,598.8076315196801,13458.490940216341
No,No,871.634729325957,31712.325798517926
No,No,149.7965773607588,24013.337761566
No,No,1935.283399086964,28863.721600242097
No,No,1227.6961478241533,34365.32441080155
No,No,660.6891840177947,43400.57110787759
Yes,No,1870.4983776983997,40160.06414105932
No,No,1668.545081286078,35588.173566054276
No,No,562.7553391241295,45981.2448977232
No,No,528.8606497575997,33973.744340153105
No,No,545.8240094921487,35523.83501987924
No,Yes,1174.253575888155,20796.04313419793
No,Yes,1109.2002063208595,15963.95377253903
No,No,102.1115363278917,39069.230165083674
No,Yes,1055.021378934502,12473.322973028145
No,Yes,1050.2613111515616,16931.232212717394
No,No,550.468731729031,35275.16620243728
No,Yes,829.9069370871152,17507.064064572503
No,No,126.65535083125839,33677.88740355914
No,Yes,258.06807947807766,24481.620584959073
No,No,322.02428446559486,27897.166338278195
No,Yes,1185.4659920697843,23836.15162925897
No,No,1550.8398455985007,33917.91368626002
No,No,941.9971697846428,22094.160670544297
No,No,720.3726938669503,38965.614854044274
No,No,1095.206288579959,13191.418548252099
No,No,35.289973524516164,52284.30698660835
No,No,1465.5461601742252,38840.80410582317
No,No,593.5267171257443,43711.60554536392
Yes,No,1341.679962929818,40116.99737048862
No,No,1045.9226533143305,33071.96042011438
No,No,341.6496562432742,25780.565362810474
No,No,788.9274446624901,33254.27043279468
No,No,368.4956154932588,41861.17153189476
No,No,917.4058969095505,25273.40493811272
Yes,No,2091.5129155159166,35070.24817234789
No,No,920.3433180118919,15398.07844636033
No,No,328.05347302013297,25416.19853268243
No,No,1228.7952163437703,24913.32706551335
No,No,312.0053305501968,50303.499538682416
No,No,1508.5097379926842,20125.596681741983
No,No,262.95603310261293,37485.5335149157
No,No,1374.206292482567,49444.72614737505
No,Yes,517.8048685682505,30487.89310162041
No,Yes,1187.685754249746,34100.151100184936
No,Yes,1485.102489191229,35139.65898085087
No,No,781.7421802843505,34061.815167807414
No,No,473.16853536635426,38251.05578419808
No,Yes,964.8483403995278,24814.484738883893
No,No,593.5189069859724,38307.68529831703
No,No,676.6325213946446,37717.97040582093
No,No,150.01963548948297,50673.94551251721
No,No,1074.0798943105099,36417.80221032683
No,No,764.6343788161711,23962.281678372747
No,Yes,133.93495211665436,27620.86105828644
No,Yes,597.8022096343525,28565.633794781632
No,No,67.22786396621086,25280.45894338402
No,Yes,825.7902953595645,17410.011349489625
No,No,968.6644220128054,43008.43599340236
No,No,380.0964294431341,28169.637134520377
No,No,356.4307092960658,29364.176763432468
No,No,477.2186720754118,28885.29248229446
No,No,354.6040863644216,35951.302135300575
No,No,300.6584210909368,44532.32386121549
No,No,93.39261203389898,40186.3583518759
No,No,344.591874019697,28877.362169381937
No,Yes,186.2287038195383,32816.46148885319
No,Yes,1754.115459230999,29535.984647186968
No,No,1641.364857003681,43424.641950780104
No,No,928.5654641026662,43099.278700956456
No,Yes,1694.8200555545736,19847.877132604906
No,Yes,383.63255381067955,17011.02515775879
No,No,962.3710250184665,30115.770418667216
No,No,944.3193084051467,43406.04629863876
No,No,813.2404866309597,21701.251585617396
No,No,465.7942532960296,20348.9386517803
No,Yes,781.1915268729233,10753.534228371414
No,No,789.5053440868611,20939.089284750837
No,Yes,931.0106565570027,17926.37927141679
No,No,284.21343661558325,34744.95095430636
No,No,1573.5958689676202,21985.253214984135
No,No,691.1688375861593,40119.48172663081
No,No,1123.3032697742797,33950.692148531954
No,No,413.44204119932505,13071.290940790637
No,No,918.6041838158495,33314.764596976966
No,Yes,872.895763211401,24440.721985764623
No,No,312.1974941128403,52665.0320671833
No,No,658.552249477426,35920.320646062006
No,No,513.1124720055195,15807.299177012235
No,No,556.3210573916289,35795.93369282579
No,No,1265.2614966410397,35244.08748561088
No,No,601.8639683938128,39549.13827183569
No,No,1212.7866681031285,59869.46836579339
No,Yes,1179.0055162887509,19694.005198738236
No,No,713.8852545114897,26973.762365611386
No,No,1315.2991739167558,38190.75991872984
No,No,1244.5390548950973,51755.63685158096
No,No,715.0313359955273,40210.4604659568
No,No,756.1259090209415,30073.582980839237
No,No,1324.9836044525512,43348.5963847087
No,No,1026.7386060820977,51438.57888415609
No,No,1562.5970046642678,25812.107179574086
No,Yes,710.6212259721499,16445.193395618495
No,No,240.6292092853973,34058.63134893524
No,No,369.94447082544275,36511.48634046952
No,No,102.7890466569221,47340.56377326512
No,No,349.4402120959887,28812.296027072316
No,No,1018.9029390739103,37518.78986625965
No,No,599.7620956975339,49068.988099865834
No,Yes,371.95098566442647,25017.852315071144
No,No,421.6817313309316,29547.821242666152
No,No,813.805550885884,39201.97055523189
No,No,439.7220303349994,30196.3629674539
No,No,548.3395503086192,36876.217827466375
No,No,160.28430001602385,31635.916481109438
No,Yes,1727.46752207969,22439.628914361318
No,Yes,1895.6693906061787,20630.060623653753
No,Yes,389.8520921444038,19434.053193509975
No,No,498.1904956908748,43439.84090544799
No,No,88.82778664667822,35399.76441274826
No,Yes,1631.7423302290526,32366.637486966712
No,Yes,251.887746646476,7697.273547194981
No,No,636.0198105489784,28301.931718482356
No,Yes,322.85562056103885,18265.184260900958
No,Yes,776.751385520102,21672.369260670148
No,No,1186.8268546662152,23180.02295070354
No,No,977.8971153466596,17427.291043936963
No,No,1029.7588186534642,40222.546490030945
No,Yes,225.11843588189464,19297.56411856424
No,No,623.5222692453024,39056.588918570415
Yes,No,2256.1106414922397,21716.913897847895
No,No,778.8806062830663,17139.91420848739
No,No,665.5767942624245,35912.252668151596
No,No,532.2917631730602,39826.83376968979
No,No,726.6013921884781,27344.451663022657
No,No,645.5757733211,23329.27548972073
Yes,Yes,2402.956843232111,32194.90829928435
No,No,1136.8150710567713,32927.71773973794
No,No,588.2072453541734,23518.739849075828
No,No,1097.7724355642808,18529.07401368268
No,No,347.983401217449,26615.817237105337
No,Yes,765.4928214738107,20689.75118641381
No,No,439.6785664847826,41128.60484430528
No,No,1047.0462912600221,33333.06760465414
No,No,603.1325345180355,32145.110586485043
No,No,718.8505796720315,24346.392381563994
No,Yes,682.1063959958406,33115.500506879114
No,No,840.8900203332055,43264.865127788056
No,No,1058.50121967594,42466.99489257067
Yes,Yes,1899.5973881397172,23024.024220805957
No,No,527.3305952200451,37510.237996660595
No,No,283.6600328169361,7749.611556320848
No,No,873.7182158145351,35524.46811628122
No,Yes,264.7195266825514,36910.171862991265
No,Yes,618.1534815676976,19387.505372750384
No,No,166.95928225581758,23643.95416472197
Yes,No,3447.0056885794884,32076.195047809
No,No,1448.502142222868,24885.61683232738
No,No,1357.841093054974,24258.685380798663
No,Yes,1963.2727247921714,25305.057071226245
No,No,1258.322213715401,41744.98389351887
No,No,782.4170058374599,36240.557561301146
No,No,798.7790410213638,22036.929320055573
No,No,1531.3300323685812,26807.89279888915
No,No,1599.801918974388,36710.77647901428
No,No,306.4042347331259,40074.034619786486
No,No,590.3639293829993,31419.82408641302
No,No,700.4226267319389,24566.8676801358
No,No,1284.9049930558717,41244.21403605489
No,No,350.4622596322886,51624.72289720359
No,No,318.16513358482206,44738.06760805098
No,No,204.0174958307788,53344.151182373884
No,No,446.216557594452,27286.13723203595
No,Yes,612.4082581651862,30669.784613439115
Yes,No,1835.1789764924408,46383.95493219448
No,Yes,1423.2881057941163,20040.134584897944
No,Yes,1541.2931677847266,17670.56942523393
No,No,275.0024257426728,23888.930905742585
No,Yes,676.525751081951,22812.948249790705
No,Yes,1303.2131100090148,12910.142894818777
No,Yes,886.3298050866565,35276.24028599118
No,No,959.7902518369993,20662.255437430093
No,No,207.4919290872454,37718.232861742494
No,No,716.4913323613473,10869.054594109271
No,No,1126.7087847314608,53952.5862507221
No,Yes,340.47624459639593,32196.060965222492
No,No,123.74624202083405,17562.04609810619
No,No,273.25212258793346,36550.45686365546
No,Yes,1821.5079007602676,21759.121296824935
No,Yes,283.73140913357753,24535.153069981763
No,No,674.8511549215087,39853.165710718786
No,Yes,142.4594763525162,17845.953672030173
No,No,318.0477261284087,32963.855845126345
No,No,771.8410056338032,15404.927742456071
No,Yes,796.0401502126426,24032.297467288452
No,Yes,1633.0371335197242,9036.697069764712
No,No,891.6067015130245,46557.94767735239
No,No,283.6957376402245,18851.761392288423
No,No,557.1333161037112,36443.19249035366
No,No,472.50105654213274,41786.28621136861
No,No,66.70495000719437,52141.501107119875
Yes,No,1866.9573629627778,51233.46472770756
No,No,686.5274453577363,47439.0252398389
No,No,779.908894513634,33339.60538595844
No,Yes,1274.5858760936724,31259.584101667795
No,No,1072.0919490000358,36259.52208534297
No,Yes,1382.5577002448306,25978.343668428144
No,No,493.97622487466623,27297.82534798295
No,No,448.10409956444335,50914.95222697658
No,No,1396.3620138458086,25471.29973256639
Yes,Yes,2277.32224950609,15957.165050477293
No,Yes,141.86074370414397,26303.51958891217
No,No,1362.227544323642,15579.417252171206
No,No,557.4140837165428,34675.5969444974
No,No,631.4395449630132,49846.31834909587
No,No,35.5389738146866,37650.86657854438
No,No,674.2636215311475,33816.19245304269
No,No,419.12668428131485,25100.090631764608
No,No,57.98066257110944,18477.26837934395
No,No,1489.948895740394,42135.58245724505
No,No,773.4527314851941,33779.90295807073
No,No,860.8252021816838,39745.289100686554
No,No,1481.5980797514821,11578.360759993633
No,No,1085.8365775539633,40819.924316095654
No,Yes,238.2854499630568,37350.456845611465
No,No,1261.460302958277,46913.05874842286
No,No,150.05418425622705,36466.593265160525
No,No,1027.8361682266323,23055.27461621112
Yes,No,2164.4571744710884,34717.96640418871
No,No,1034.191821577657,35040.880330055166
No,No,510.62386824071825,28543.884017727294
Yes,Yes,2538.5098150040553,20515.22715589951
No,Yes,925.1049986389671,38139.961331914696
No,Yes,349.9536641741414,16689.94186540077
No,No,392.20004574384507,29211.241617362644
No,No,381.2738350027826,39111.07748734298
Yes,No,2443.9537201335665,55309.088193684736
No,No,1021.8411887325308,30489.555045571444
No,No,1047.8620730346365,15511.406112331322
No,Yes,1113.7048050047563,8493.919804970712
No,No,813.9862816659597,58701.07908822168
No,No,453.0498753862636,14406.570485476987
No,No,232.57146505812253,34259.77208880852
No,No,869.605879726344,18374.085334679796
Yes,No,2073.525186951043,25612.740489019758
No,No,837.473956533614,27017.445337955323
Yes,No,1584.8445255143072,13947.147155885981
No,Yes,136.84549099042647,31983.221702822306
No,No,840.6654213173832,37807.58005142529
No,No,429.31696921233436,29229.52769668152
No,No,277.75913236612155,27751.507549269776
Yes,Yes,2145.1974215773594,31069.450672708703
No,No,477.1143413380174,34399.86439726926
No,Yes,1224.356262567847,38049.69667117068
No,No,615.2387311343072,29023.765344737116
No,Yes,237.4813778279006,26429.05380905273
No,No,1122.6676593078666,21185.91217160698
No,No,505.4006640228045,29167.51900261984
No,No,1242.3689306433619,43875.09052437578
No,Yes,384.282139961448,31701.73281227441
No,Yes,523.2376636730756,36339.19119402146
No,No,993.303145565904,37950.601859327595
No,No,343.73475889152826,45857.60881939056
No,No,1109.6115963291504,39738.873312555734
No,No,89.19868862551405,29369.728342773407
No,No,235.81181119735058,18359.179707639094
No,No,709.0448501533506,31185.361674810465
No,No,1049.2893716439146,22047.08979790064
No,Yes,880.596723370727,30832.158450014733
No,No,964.0089905739586,44613.51866993312
No,No,480.9847103355807,23344.744653745634
No,No,80.43826339943381,44621.456854365446
No,No,531.746232733543,21696.952433627717
No,No,541.6266044209549,47946.2844663049
Yes,No,1495.891863486656,31883.36565481166
No,Yes,1312.8349296419626,26661.358648189496
No,No,255.7420614891192,47993.589716834744
No,No,55.56805025541419,39468.93703501604
No,No,612.2735302974326,32164.103330996357
No,No,426.8558214108923,42246.67497277103
Yes,No,1971.0516963814719,23825.388783983202
No,No,1527.3575428396077,14210.0594698417
No,No,197.72073774408682,44960.27714309242
No,Yes,1285.1849867522585,14261.455212968543
No,Yes,1145.7313109177182,29902.952593001806
No,No,928.8698727971176,34912.32762470866
Yes,No,3260.101988248943,33355.02767741977
No,No,628.0933822329079,24049.9258355196
No,No,1163.972441631861,28997.131528988262
No,No,1278.8829847474744,33636.04073320854
No,No,873.118391845431,35485.73011674247
Yes,No,1953.5546039474123,24469.516232640883
No,No,782.4632408642716,40936.22081773763
No,Yes,1479.3574778990649,29100.222776188166
No,Yes,456.0296591140777,26837.20409054171
No,No,234.1030102437455,29113.198913872206
No,No,988.1296356867277,42094.644152515255
No,No,652.6160664629441,39710.59410307361
No,Yes,818.0104982801727,9771.07197994847
No,Yes,625.5015392659734,24929.219205978807
No,Yes,1456.9333566545563,36982.09545804956
No,No,771.9617168894093,43219.25093663561
Yes,No,2642.9997677757533,45034.54640879411
No,No,753.1452278210896,26488.777882709175
No,Yes,1084.6632673239426,24329.488653032637
No,Yes,1583.780084491709,22168.047303379288
No,No,983.2976323568291,33477.648498885326
No,No,244.13713141636663,28357.006921557404
No,Yes,696.7426872781366,14802.972286264152
No,No,357.7779353813837,34143.34040816123
No,Yes,1136.7292743823882,17985.536642939183
No,No,826.3033433602399,39360.23744055136
No,No,1263.8551339522212,33193.12380615899
No,No,1384.121546838828,14228.04562741541
No,No,357.3443505125537,47318.29363042836
No,No,1365.1739908833695,37853.20380353004
No,Yes,1813.6790856250125,20244.25740149426
No,Yes,352.903126640319,21095.294805184272
No,No,904.9524490562047,21218.79659925809
Yes,No,1703.1128296052905,32875.821508416266
No,No,573.2943861849384,40311.801333529525
No,No,684.775333649438,50949.17462774714
No,Yes,1080.9163817029075,22829.283514360046
No,No,761.387170648587,33989.73273198023
No,No,798.7248024775294,45425.199800399205
No,Yes,1294.6859986851869,15338.298324388048
No,No,1109.1641444853308,34956.16138765177
No,Yes,799.9183998043537,18156.225632111018
Yes,No,2086.0162591857866,34811.622012091866
No,Yes,427.5439030676908,30007.230676084702
No,Yes,1484.9995800834777,11884.829926038423
No,Yes,71.17877717169513,31228.137319656333
No,Yes,865.1358445570107,25967.771858555534
No,No,44.71735734105231,34899.08780577464
No,No,758.2664700069959,46959.99664724023
No,No,974.1174199333619,25593.32999680381
No,Yes,639.444417385214,14071.347845377602
No,No,704.7440014984068,23255.74372470223
No,Yes,1400.4832614434056,27178.94483046452
No,No,5.418417933396218,28550.37091481718
No,Yes,553.6349714203731,17335.252954272146
No,No,1737.6979913927375,23726.4726616831
No,No,238.41580377664897,35247.574608819385
No,No,394.59628267862337,33224.608020726875
No,No,86.02415913846156,19312.080047113832
No,No,464.933307685172,19645.804663987943
No,No,639.9303247529358,28231.224440404825
Yes,No,3181.9107319086634,42680.929192177246
No,Yes,1115.551089962138,20468.747305195666
No,No,483.71949710039746,18735.176953037582
No,No,152.98433803189488,32633.806418651
No,Yes,476.9292058019633,23716.34654353237
No,Yes,396.7354048328541,13054.610280678005
No,No,67.50291755376978,21322.080596157823
No,Yes,277.13973786992784,28657.568684665475
No,Yes,596.6505734086619,14837.005447269528
No,Yes,671.4408963925831,28952.579072835266
No,Yes,1382.8397381796174,12622.872584791286
No,No,1791.270148953371,18405.884028232595
No,No,549.4269510036697,33731.46549969223
No,No,1266.785654121614,25953.618239063122
No,No,484.34156887537034,28152.149561032205
No,No,304.92558605373375,35016.5527190158
No,No,1111.8861050952437,27858.554911828178
No,No,477.5324934115105,24018.578229120772
No,No,343.1381597302829,38405.03728410612
No,No,291.313619109638,35307.1115594577
No,No,132.45790317157355,33932.55240191732
No,Yes,843.8309857695689,23322.993887522625
No,No,414.00105398631945,25480.65076225652
No,Yes,1560.5961400021,16377.029295034641
No,No,2109.440805281332,30052.69025378648
No,No,289.6503724829222,25646.440087936804
No,No,184.64042559579886,33375.23949388352
Yes,No,1827.4287881388325,29583.589095462215
No,No,758.949101659992,33680.08825214061
No,Yes,885.7298472123481,22799.73840257973
No,Yes,1043.5309352145891,35806.88768576462
No,Yes,1752.919729621066,13746.625022273854
No,No,1453.856082639989,31626.52726752122
No,No,1074.7740831612493,22422.941012229214
No,No,236.96580825511666,28669.29096522566
No,No,103.04973100073755,25329.939925360883
No,No,239.0985165780711,39889.74391777621
No,No,144.11348742748996,18760.880036718412
No,Yes,1400.7059767905664,28915.652920608445
No,No,389.75193301401794,38796.8910815015
No,Yes,1270.1057750484329,37837.910184515924
No,No,675.8761266797824,51530.12443766916
No,No,384.71890453175706,25520.784112961795
No,Yes,353.869094147648,32108.015146181937
No,No,361.12750568726904,30256.394665944124
No,No,187.41900293091305,36544.56661573391
Yes,No,2148.357095318999,50700.912801670274
No,No,617.7271081350602,25917.842619414198
No,No,676.6614909916016,34059.402179970806
No,No,662.5807376582375,14025.888883447868
No,No,1146.3974695052743,42379.32544798412
No,Yes,398.0801384068635,38168.549083362945
No,No,1512.86498929393,39232.56371578715
No,No,516.8899421268079,47181.15418049712
No,No,500.082302182816,44919.506102101106
No,Yes,2011.9642750258845,18503.788332951826
No,No,327.0361519568596,36742.01395363732
No,No,908.5412731592031,38439.03903833426
No,No,658.4641356824079,21835.888480048176
No,Yes,459.16725388038833,33562.63331146511
No,No,1017.7237746520724,28453.05226777764
No,No,220.24980432359507,31331.772579061846
No,No,379.7310921015788,30863.557202555876
No,No,720.0881720579373,33874.83430441515
No,No,1938.1788664496644,62796.77686260289
No,Yes,2183.274184157482,19204.2514953593
No,No,918.763969716386,18041.41030214022
No,No,526.6988231714352,35136.05909617788
No,No,76.73250597525958,24869.941523894835
No,No,1276.21663071173,29413.800942824782
No,No,1407.002768239852,39698.34038878093
No,No,909.2847203500122,22624.477295891622
No,Yes,655.5579795457663,20901.27053778063
No,No,1197.4949214703352,36429.728822021665
No,No,643.8855912164993,25716.525903588754
No,No,584.7654784256998,33104.301611562034
No,Yes,173.00792391819448,25496.929832045793
No,Yes,1383.7306342642885,22635.761988944207
No,Yes,888.7484084408553,24548.48550877761
No,No,1812.970428075786,37068.3364758586
No,No,406.3531705148945,26767.60101867058
No,No,307.7703218499228,18818.17508913023
No,No,1397.2189084926629,23144.36648456575
No,No,1609.7869810238442,21518.300389862554
No,Yes,810.3439097956981,32077.177355844728
No,No,1235.2706797665992,16139.874239231798
No,No,515.487727550032,39780.98263547443
No,No,538.5155311381069,26654.390900232796
No,No,912.8620238936526,43853.799615201606
No,No,532.8640627500748,29279.33048490807
No,No,813.7834944845304,33809.75526569029
No,No,726.0246684613023,38673.75879179509
No,Yes,294.2854663924815,32229.797492761023
